respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32,rank_33,rank_34,rank_35,rank_36,rank_37,rank_38
28603,NAT_lo_es,NAT,NAT_hi_es,CON_hi_pc,CON_hi_es,CON,CON_lo_es,POP_hi_pc,POP_lo_es,CON_lo_pc,POP,POP_hi_es,POP_lo_pc,STY_hi_pc,STY_hi_so,STY_lo_es,STY,STY_hi_es,STY_lo_so,STY_lo_pc,CUP_hi_pc,CUP,CUP_lo_pc,OAO,LBR,LBR_hi_pc,LBR_hi_so,LBR_hi_es,LBR_lo_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
28604,CON_hi_pc,CON_hi_es,CON,CON_lo_es,CON_lo_pc,NAT_lo_es,NAT,NAT_hi_es,POP_lo_es,POP,POP_lo_pc,POP_hi_pc,POP_hi_es,STY_hi_so,STY_hi_pc,STY_lo_es,STY,STY_hi_es,STY_lo_pc,STY_lo_so,LBR_hi_pc,LBR_hi_so,CUP_hi_pc,LBR_hi_es,CUP,LBR,LBR_lo_es,CUP_lo_pc,LBR_lo_so,LBR_lo_pc,OAO,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
28605,LBR_lo_so,LBR_hi_pc,LBR_hi_es,LBR,LBR_lo_es,LBR_lo_pc,STY_lo_so,LBR_hi_so,STY_lo_es,STY_lo_pc,STY,STY_hi_pc,STY_hi_es,STY_hi_so,DSA_lo_es,DSA,DSA_hi_es,LIB_hi_pc,LIB,LIB_lo_pc,POP,CUP,CUP_lo_pc,POP_lo_pc,CUP_hi_pc,POP_lo_es,POP_hi_es,POP_hi_pc,PRG,CON,CON_lo_pc,CON_hi_es,CON_lo_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28606,DSA_lo_es,DSA,LIB,LIB_hi_pc,PRG,LIB_lo_pc,DSA_hi_es,LBR_lo_so,LBR_lo_es,LBR_lo_pc,LBR,LBR_hi_pc,LBR_hi_es,LBR_hi_so,STY_lo_es,STY_lo_so,STY_lo_pc,STY,CUP_lo_pc,STY_hi_pc,STY_hi_so,STY_hi_es,CUP,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28607,OAO,CUP_lo_pc,CON_lo_pc,CUP,CON_lo_es,STY_hi_so,CON,STY_lo_es,CUP_hi_pc,CON_hi_es,LBR_hi_so,STY_lo_pc,STY,CON_hi_pc,LBR_lo_es,STY_hi_pc,LBR,LBR_hi_pc,LBR_lo_pc,STY_hi_es,LBR_hi_es,STY_lo_so,LBR_lo_so,LIB_hi_pc,POP,LIB,LIB_lo_pc,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,NAT,NAT_lo_es,NAT_hi_es,DSA,DSA_lo_es,PRG,DSA_hi_es
28608,STY_lo_so,STY_lo_pc,STY_lo_es,STY,STY_hi_es,LBR_lo_so,STY_hi_pc,STY_hi_so,LBR,LBR_lo_es,LBR_lo_pc,LBR_hi_es,LBR_hi_pc,LBR_hi_so,DSA_lo_es,DSA,DSA_hi_es,CUP_lo_pc,POP_lo_pc,CUP,LIB_hi_pc,POP_lo_es,LIB,CUP_hi_pc,LIB_lo_pc,POP,POP_hi_es,POP_hi_pc,CON_lo_pc,CON,CON_lo_es,CON_hi_es,CON_hi_pc,PRG,OAO,NAT,NAT_lo_es,NAT_hi_es
28609,STY_lo_es,STY_hi_pc,STY_lo_so,STY,STY_hi_so,CUP_hi_pc,STY_lo_pc,CUP,POP_lo_es,CUP_lo_pc,STY_hi_es,POP_lo_pc,POP,POP_hi_pc,LBR_hi_pc,POP_hi_es,LBR_lo_es,LBR_lo_so,LBR,LBR_hi_so,LBR_hi_es,LBR_lo_pc,LIB_hi_pc,LIB,CON_lo_es,LIB_lo_pc,CON,CON_hi_pc,CON_lo_pc,CON_hi_es,OAO,DSA,DSA_lo_es,DSA_hi_es,NAT,NAT_lo_es,NAT_hi_es,PRG
28610,CUP,CUP_lo_pc,CUP_hi_pc,LBR_lo_es,LBR_hi_so,POP_lo_es,LBR_hi_pc,POP_lo_pc,LBR,STY_lo_es,LBR_lo_so,STY_hi_so,LBR_lo_pc,POP,LBR_hi_es,STY,STY_hi_pc,STY_lo_pc,POP_hi_pc,STY_lo_so,CON_lo_es,POP_hi_es,CON_lo_pc,STY_hi_es,CON,OAO,CON_hi_pc,CON_hi_es,LIB_hi_pc,LIB,LIB_lo_pc,NAT_lo_es,NAT,NAT_hi_es,DSA,DSA_lo_es,DSA_hi_es,PRG
28611,POP_lo_es,POP_lo_pc,POP,POP_hi_pc,POP_hi_es,STY_hi_pc,STY_hi_so,STY_lo_es,STY,STY_hi_es,STY_lo_so,STY_lo_pc,CON_hi_pc,CON_hi_es,CON,CON_lo_es,CON_lo_pc,LBR_hi_pc,CUP_hi_pc,LBR_hi_so,CUP,LBR_hi_es,LBR,LBR_lo_es,CUP_lo_pc,LBR_lo_so,LBR_lo_pc,OAO,NAT_lo_es,NAT,NAT_hi_es,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
28612,DSA_lo_es,DSA,LIB,LIB_hi_pc,LIB_lo_pc,DSA_hi_es,LBR_lo_so,LBR_lo_es,LBR_lo_pc,LBR,LBR_hi_pc,LBR_hi_es,LBR_hi_so,STY_lo_es,PRG,STY_lo_pc,STY_lo_so,STY,CUP_lo_pc,STY_hi_so,STY_hi_pc,CUP,STY_hi_es,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28613,LBR_lo_es,LBR,LBR_lo_so,STY_lo_es,LBR_lo_pc,LBR_hi_pc,LIB_hi_pc,LBR_hi_so,CUP_lo_pc,LIB,CUP,LBR_hi_es,STY_lo_pc,LIB_lo_pc,STY,STY_lo_so,STY_hi_so,CUP_hi_pc,STY_hi_pc,STY_hi_es,POP_lo_pc,POP_lo_es,POP,POP_hi_es,POP_hi_pc,DSA_lo_es,DSA,DSA_hi_es,CON_lo_pc,CON_lo_es,PRG,CON,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28614,STY_lo_es,STY_hi_so,STY_lo_pc,STY,STY_hi_pc,STY_lo_so,STY_hi_es,POP_lo_pc,LBR_hi_pc,LBR_hi_so,LBR_hi_es,LBR,POP_lo_es,LBR_lo_es,LBR_lo_so,LBR_lo_pc,POP,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_hi_es,CON,CUP_lo_pc,CON_lo_es,CUP,CUP_hi_pc,CON_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,OAO,DSA_lo_es,DSA,DSA_hi_es,PRG,NAT_lo_es,NAT,NAT_hi_es
28615,CUP_hi_pc,CON_lo_es,CON_hi_pc,CON,CUP,CON_lo_pc,CON_hi_es,POP_lo_es,CUP_lo_pc,POP_lo_pc,POP,POP_hi_pc,STY_lo_es,STY_hi_so,STY_hi_pc,NAT_lo_es,POP_hi_es,STY,NAT,NAT_hi_es,STY_lo_so,STY_lo_pc,STY_hi_es,OAO,LBR_hi_pc,LBR_hi_so,LBR_lo_es,LBR,LBR_hi_es,LBR_lo_so,LBR_lo_pc,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
28616,DSA_hi_es,DSA,DSA_lo_es,LBR_lo_so,LBR_hi_es,LBR_lo_pc,STY_lo_so,STY_lo_pc,LBR,LBR_hi_pc,STY_hi_es,STY,LBR_lo_es,LBR_hi_so,STY_lo_es,STY_hi_so,STY_hi_pc,POP_lo_pc,POP,POP_hi_es,POP_lo_es,POP_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,CUP,CUP_lo_pc,CUP_hi_pc,CON,CON_lo_pc,CON_hi_es,CON_lo_es,CON_hi_pc,PRG,OAO,NAT,NAT_hi_es,NAT_lo_es
28617,PRG,DSA_lo_es,LIB,LIB_lo_pc,LIB_hi_pc,DSA,LBR_lo_so,LBR_lo_pc,LBR_lo_es,LBR,DSA_hi_es,LBR_hi_es,LBR_hi_so,LBR_hi_pc,STY_lo_pc,STY_lo_es,STY_lo_so,STY,CUP_lo_pc,STY_hi_so,STY_hi_es,STY_hi_pc,CUP,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28618,STY_hi_pc,POP_lo_es,CUP_hi_pc,STY_lo_es,POP,POP_lo_pc,STY,CUP,STY_hi_so,STY_lo_so,POP_hi_pc,STY_hi_es,POP_hi_es,CUP_lo_pc,STY_lo_pc,LBR_hi_pc,LBR_lo_es,LBR,LBR_lo_so,LBR_hi_so,LBR_hi_es,LBR_lo_pc,CON_hi_pc,CON_lo_es,CON,CON_hi_es,CON_lo_pc,LIB_hi_pc,LIB,LIB_lo_pc,OAO,NAT_lo_es,NAT,NAT_hi_es,DSA_lo_es,DSA,DSA_hi_es,PRG
28619,CON_hi_pc,CON,CON_lo_es,CON_hi_es,CON_lo_pc,NAT_lo_es,NAT,POP_lo_es,NAT_hi_es,POP,POP_lo_pc,POP_hi_pc,POP_hi_es,STY_hi_so,STY_hi_pc,CUP_hi_pc,STY_lo_es,CUP,STY,STY_hi_es,CUP_lo_pc,STY_lo_pc,STY_lo_so,LBR_hi_pc,LBR_hi_so,LBR,LBR_lo_es,LBR_hi_es,LBR_lo_so,LBR_lo_pc,OAO,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
28620,NAT,CON_hi_pc,NAT_lo_es,NAT_hi_es,CON_hi_es,CON,CON_lo_es,POP_hi_pc,POP_lo_es,POP,POP_hi_es,CON_lo_pc,POP_lo_pc,STY_hi_pc,STY_hi_so,STY_lo_es,STY,STY_hi_es,STY_lo_so,STY_lo_pc,CUP_hi_pc,CUP,CUP_lo_pc,OAO,LBR_hi_pc,LBR,LBR_hi_so,LBR_hi_es,LBR_lo_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
28621,CON_hi_es,CON_lo_pc,CON,POP_lo_pc,STY_hi_so,CON_hi_pc,POP_hi_es,POP,CON_lo_es,STY_hi_es,POP_lo_es,STY_hi_pc,STY,STY_lo_pc,STY_lo_es,POP_hi_pc,STY_lo_so,LBR_hi_so,LBR_hi_es,OAO,LBR_hi_pc,LBR,LBR_lo_pc,LBR_lo_es,LBR_lo_so,NAT_hi_es,NAT,NAT_lo_es,CUP_hi_pc,CUP,CUP_lo_pc,LIB,LIB_hi_pc,DSA,LIB_lo_pc,DSA_hi_es,DSA_lo_es,PRG
28622,LIB_lo_pc,LIB,LIB_hi_pc,DSA_lo_es,PRG,DSA,LBR_lo_es,LBR_lo_so,LBR_lo_pc,LBR,DSA_hi_es,LBR_hi_so,LBR_hi_es,LBR_hi_pc,CUP_lo_pc,STY_lo_es,STY_lo_pc,STY_lo_so,CUP,STY,STY_hi_so,STY_hi_es,CUP_hi_pc,STY_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28623,LBR_lo_so,LBR_lo_es,LBR,LBR_lo_pc,LBR_hi_es,LBR_hi_pc,LBR_hi_so,STY_lo_es,STY_lo_pc,STY_lo_so,STY,STY_hi_so,STY_hi_es,STY_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,POP_lo_pc,DSA_lo_es,DSA,CUP_lo_pc,POP_lo_es,DSA_hi_es,CUP,POP,CUP_hi_pc,POP_hi_es,POP_hi_pc,PRG,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28624,CUP_hi_pc,CUP,POP_lo_es,CUP_lo_pc,STY_lo_es,POP_lo_pc,CON_lo_es,POP,STY_hi_so,STY_hi_pc,CON_hi_pc,CON,POP_hi_pc,STY,CON_lo_pc,CON_hi_es,POP_hi_es,STY_lo_so,STY_lo_pc,STY_hi_es,LBR_hi_pc,LBR_lo_es,LBR_hi_so,LBR,LBR_hi_es,LBR_lo_so,LBR_lo_pc,OAO,NAT_lo_es,NAT,NAT_hi_es,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
28625,PRG,LIB_lo_pc,LIB,LBR_lo_pc,LIB_hi_pc,LBR_lo_so,LBR_lo_es,LBR,DSA_lo_es,LBR_hi_es,LBR_hi_so,LBR_hi_pc,DSA,STY_lo_pc,DSA_hi_es,STY_lo_es,STY_lo_so,STY,CUP_lo_pc,STY_hi_so,STY_hi_es,STY_hi_pc,CUP,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON_lo_pc,CON_lo_es,CON,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28626,LBR_hi_es,LBR_hi_so,LBR_lo_pc,LBR,LBR_lo_so,LBR_hi_pc,STY_lo_pc,LBR_lo_es,STY_hi_so,STY_hi_es,STY,STY_lo_es,STY_lo_so,STY_hi_pc,POP_lo_pc,POP,POP_hi_es,POP_lo_es,DSA_hi_es,DSA,DSA_lo_es,POP_hi_pc,CON_lo_pc,CON_hi_es,CON,CON_lo_es,CON_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,CUP_lo_pc,CUP,CUP_hi_pc,OAO,PRG,NAT,NAT_hi_es,NAT_lo_es
28627,CON_hi_pc,CON_hi_es,CON,CON_lo_es,POP_lo_es,CON_lo_pc,POP_hi_pc,POP,POP_lo_pc,POP_hi_es,NAT_lo_es,NAT,STY_hi_pc,NAT_hi_es,STY_hi_so,STY_lo_es,STY,STY_hi_es,STY_lo_so,STY_lo_pc,CUP_hi_pc,CUP,CUP_lo_pc,OAO,LBR_hi_pc,LBR_hi_so,LBR_hi_es,LBR,LBR_lo_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
28628,DSA_lo_es,LBR_lo_so,DSA,DSA_hi_es,LBR_lo_pc,LBR,LBR_lo_es,LBR_hi_es,LBR_hi_pc,LBR_hi_so,STY_lo_so,STY_lo_pc,STY_lo_es,STY,STY_hi_es,STY_hi_pc,STY_hi_so,LIB_hi_pc,LIB,LIB_lo_pc,CUP_lo_pc,CUP,CUP_hi_pc,POP,POP_lo_pc,PRG,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28629,LBR_lo_es,LBR_lo_so,LBR_hi_pc,LBR,STY_lo_es,LBR_lo_pc,STY_lo_so,LBR_hi_es,LBR_hi_so,STY_lo_pc,STY,LIB_hi_pc,STY_hi_pc,LIB,STY_hi_so,LIB_lo_pc,STY_hi_es,CUP_lo_pc,CUP,CUP_hi_pc,POP,DSA_lo_es,POP_lo_es,POP_lo_pc,DSA,DSA_hi_es,POP_hi_es,POP_hi_pc,PRG,CON,CON_lo_es,CON_lo_pc,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28630,CON_hi_pc,NAT_lo_es,NAT,CON_lo_es,CON,CON_hi_es,NAT_hi_es,CON_lo_pc,POP_lo_es,CUP_hi_pc,POP_hi_pc,POP,POP_lo_pc,POP_hi_es,CUP,STY_hi_pc,STY_hi_so,STY_lo_es,CUP_lo_pc,STY,STY_hi_es,STY_lo_so,STY_lo_pc,OAO,LBR,LBR_hi_pc,LBR_hi_so,LBR_lo_es,LBR_hi_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
28631,LIB,LIB_lo_pc,LIB_hi_pc,DSA_lo_es,DSA,PRG,LBR_lo_pc,LBR_lo_so,LBR_lo_es,DSA_hi_es,LBR,LBR_hi_es,LBR_hi_so,LBR_hi_pc,STY_lo_pc,STY_lo_es,CUP_lo_pc,STY_lo_so,STY,CUP,STY_hi_so,STY_hi_es,STY_hi_pc,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28632,LBR_hi_so,LBR_lo_pc,LBR,LBR_hi_es,LBR_lo_es,STY_lo_pc,LBR_hi_pc,LBR_lo_so,STY_lo_es,STY_hi_so,STY,STY_lo_so,STY_hi_es,STY_hi_pc,POP_lo_pc,POP_lo_es,LIB,LIB_hi_pc,LIB_lo_pc,CON_lo_pc,POP,POP_hi_es,CUP_lo_pc,CON,CON_lo_es,CON_hi_es,CUP,POP_hi_pc,CON_hi_pc,CUP_hi_pc,OAO,PRG,DSA_lo_es,DSA,DSA_hi_es,NAT,NAT_lo_es,NAT_hi_es
28633,LBR_lo_pc,LBR_hi_es,LBR_lo_so,LBR,LBR_hi_so,STY_lo_pc,LBR_lo_es,LBR_hi_pc,STY_lo_so,STY_lo_es,STY,STY_hi_es,STY_hi_so,DSA,DSA_hi_es,DSA_lo_es,STY_hi_pc,POP_lo_pc,POP_lo_es,POP,POP_hi_es,POP_hi_pc,LIB,LIB_lo_pc,LIB_hi_pc,CUP_lo_pc,CUP,CON_lo_pc,CUP_hi_pc,PRG,CON_hi_es,CON,CON_lo_es,CON_hi_pc,OAO,NAT,NAT_hi_es,NAT_lo_es
28634,NAT_hi_es,NAT,NAT_lo_es,POP_hi_pc,POP_hi_es,POP,CON_hi_pc,CON_hi_es,POP_lo_es,POP_lo_pc,CON,CON_lo_es,CON_lo_pc,STY_hi_pc,STY_hi_so,STY_hi_es,STY,STY_lo_es,STY_lo_so,STY_lo_pc,OAO,LBR,LBR_hi_pc,LBR_hi_es,LBR_hi_so,LBR_lo_es,LBR_lo_so,CUP,LBR_lo_pc,CUP_hi_pc,CUP_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_hi_es,DSA_lo_es,PRG
28635,CON_lo_es,CON_hi_pc,CON,CUP_hi_pc,CON_lo_pc,CON_hi_es,CUP,NAT_lo_es,CUP_lo_pc,POP_lo_es,NAT,POP_lo_pc,POP,NAT_hi_es,STY_hi_so,POP_hi_pc,STY_lo_es,STY_hi_pc,POP_hi_es,STY,STY_lo_pc,STY_hi_es,STY_lo_so,LBR_hi_pc,LBR_hi_so,LBR_lo_es,LBR,LBR_hi_es,LBR_lo_so,OAO,LBR_lo_pc,LIB_hi_pc,LIB,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
28636,CON_hi_pc,CON_hi_es,CON,CON_lo_es,CON_lo_pc,POP_lo_es,POP_lo_pc,POP,POP_hi_pc,POP_hi_es,STY_hi_so,STY_hi_pc,STY_lo_es,STY,STY_hi_es,STY_lo_pc,STY_lo_so,NAT_lo_es,NAT,CUP_hi_pc,NAT_hi_es,CUP,OAO,CUP_lo_pc,LBR_hi_pc,LBR_hi_so,LBR_hi_es,LBR,LBR_lo_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
28637,LBR_hi_es,LBR_lo_so,LBR,LBR_hi_pc,LBR_lo_pc,LBR_hi_so,LBR_lo_es,STY_lo_pc,STY_lo_so,STY_lo_es,STY,STY_hi_es,STY_hi_so,STY_hi_pc,DSA,DSA_lo_es,DSA_hi_es,POP_lo_pc,POP_lo_es,POP,POP_hi_es,POP_hi_pc,LIB_hi_pc,LIB,LIB_lo_pc,CUP_lo_pc,CUP,CUP_hi_pc,CON_lo_pc,CON_hi_es,CON,CON_lo_es,CON_hi_pc,PRG,OAO,NAT,NAT_hi_es,NAT_lo_es
28638,NAT_hi_es,NAT,NAT_lo_es,POP_hi_pc,CON_hi_pc,POP_hi_es,CON_hi_es,POP,POP_lo_es,CON,POP_lo_pc,CON_lo_es,CON_lo_pc,STY_hi_pc,STY_hi_so,STY_hi_es,STY,STY_lo_es,STY_lo_so,STY_lo_pc,LBR,OAO,LBR_hi_pc,LBR_hi_so,LBR_hi_es,CUP,LBR_lo_es,CUP_hi_pc,LBR_lo_so,LBR_lo_pc,CUP_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_hi_es,DSA_lo_es,PRG
28639,PRG,DSA_lo_es,LBR_lo_so,LIB,LIB_hi_pc,LIB_lo_pc,LBR_lo_es,LBR_lo_pc,LBR,DSA,LBR_hi_pc,LBR_hi_es,LBR_hi_so,DSA_hi_es,STY_lo_es,STY_lo_pc,STY_lo_so,CUP_lo_pc,STY,STY_hi_so,CUP,STY_hi_es,STY_hi_pc,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28640,NAT_hi_es,NAT,NAT_lo_es,CON_hi_pc,POP_hi_pc,CON_hi_es,POP_hi_es,POP,POP_lo_es,CON,POP_lo_pc,CON_lo_es,CON_lo_pc,STY_hi_pc,STY_hi_so,STY_hi_es,STY,STY_lo_es,STY_lo_so,STY_lo_pc,CUP,CUP_hi_pc,OAO,CUP_lo_pc,LBR,LBR_hi_pc,LBR_hi_so,LBR_hi_es,LBR_lo_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_hi_es,DSA_lo_es,PRG
28641,STY_hi_pc,STY_hi_es,STY_hi_so,STY,STY_lo_so,POP_lo_pc,STY_lo_es,POP_hi_es,STY_lo_pc,POP,POP_lo_es,POP_hi_pc,LBR_hi_pc,LBR_hi_es,LBR_hi_so,LBR,LBR_lo_so,LBR_lo_es,LBR_lo_pc,CON_hi_es,CON,CON_lo_pc,CON_hi_pc,CON_lo_es,CUP_hi_pc,CUP,CUP_lo_pc,OAO,DSA_hi_es,DSA,LIB_hi_pc,DSA_lo_es,LIB,LIB_lo_pc,NAT_hi_es,NAT,NAT_lo_es,PRG
28642,CUP_hi_pc,CUP,POP_lo_es,STY_lo_es,CUP_lo_pc,STY_hi_pc,POP_lo_pc,STY_hi_so,POP,STY,POP_hi_pc,STY_lo_so,STY_lo_pc,STY_hi_es,POP_hi_es,LBR_hi_pc,LBR_lo_es,LBR_hi_so,LBR,LBR_hi_es,LBR_lo_so,CON_lo_es,LBR_lo_pc,CON_hi_pc,CON,CON_lo_pc,CON_hi_es,OAO,LIB_hi_pc,LIB,LIB_lo_pc,NAT_lo_es,NAT,NAT_hi_es,DSA,DSA_lo_es,DSA_hi_es,PRG
28643,LBR_lo_so,LBR_lo_es,LBR,LBR_lo_pc,LBR_hi_pc,LBR_hi_es,STY_lo_so,STY_lo_es,LBR_hi_so,STY_lo_pc,DSA_lo_es,LIB_hi_pc,STY,LIB,DSA,STY_hi_pc,LIB_lo_pc,STY_hi_es,STY_hi_so,DSA_hi_es,CUP_lo_pc,CUP,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,PRG,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28644,NAT_hi_es,NAT,NAT_lo_es,CON_hi_pc,POP_hi_pc,CON_hi_es,POP_hi_es,POP,CON,POP_lo_es,CON_lo_es,POP_lo_pc,CON_lo_pc,STY_hi_pc,STY_hi_so,STY_hi_es,STY,STY_lo_es,STY_lo_so,STY_lo_pc,LBR,CUP,CUP_hi_pc,OAO,LBR_hi_pc,LBR_hi_so,LBR_hi_es,CUP_lo_pc,LBR_lo_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_hi_es,DSA_lo_es,PRG
28645,DSA_lo_es,DSA,LBR_lo_so,DSA_hi_es,LBR_lo_pc,LBR_lo_es,LBR,LBR_hi_es,STY_lo_pc,STY_lo_so,STY_lo_es,LBR_hi_pc,LBR_hi_so,STY,LIB_lo_pc,LIB,LIB_hi_pc,PRG,STY_hi_es,STY_hi_so,STY_hi_pc,CUP_lo_pc,CUP,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28646,PRG,DSA_lo_es,LIB,LIB_lo_pc,DSA,LIB_hi_pc,LBR_lo_so,LBR_lo_es,LBR_lo_pc,DSA_hi_es,LBR,LBR_hi_pc,LBR_hi_es,LBR_hi_so,STY_lo_es,STY_lo_so,STY_lo_pc,STY,CUP_lo_pc,STY_hi_so,STY_hi_pc,STY_hi_es,CUP,CUP_hi_pc,POP,POP_lo_pc,POP_lo_es,POP_hi_es,POP_hi_pc,CON,CON_lo_pc,CON_lo_es,CON_hi_es,CON_hi_pc,OAO,NAT,NAT_lo_es,NAT_hi_es
28647,STY_hi_so,STY_hi_es,STY_hi_pc,POP_lo_pc,STY,POP_hi_es,STY_lo_es,STY_lo_so,STY_lo_pc,POP,POP_lo_es,POP_hi_pc,CON_hi_es,CON_lo_pc,CON,CON_hi_pc,CON_lo_es,LBR_hi_es,LBR_hi_pc,LBR_hi_so,LBR,LBR_lo_so,LBR_lo_es,LBR_lo_pc,OAO,CUP_hi_pc,CUP,CUP_lo_pc,NAT_hi_es,NAT,NAT_lo_es,DSA_hi_es,DSA,DSA_lo_es,LIB,LIB_hi_pc,LIB_lo_pc,PRG
28648,CON_hi_pc,CON,CON_lo_es,CON_hi_es,NAT_lo_es,NAT,CON_lo_pc,NAT_hi_es,POP_lo_es,POP,POP_lo_pc,POP_hi_pc,POP_hi_es,STY_hi_so,STY_hi_pc,STY_lo_es,STY,CUP_hi_pc,STY_hi_es,CUP,STY_lo_pc,STY_lo_so,CUP_lo_pc,LBR_hi_pc,LBR_hi_so,OAO,LBR,LBR_lo_es,LBR_hi_es,LBR_lo_so,LBR_lo_pc,LIB,LIB_hi_pc,LIB_lo_pc,DSA,DSA_lo_es,DSA_hi_es,PRG
28649,CON_lo_pc,CON_hi_es,STY_hi_so,CON,POP_lo_pc,STY_lo_pc,STY_hi_es,STY,CON_lo_es,STY_lo_es,CON_hi_pc,STY_hi_pc,LBR_hi_so,LBR_hi_es,POP_hi_es,POP,POP_lo_es,STY_lo_so,LBR_hi_pc,LBR,LBR_lo_pc,LBR_lo_es,POP_hi_pc,LBR_lo_so,OAO,CUP_lo_pc,CUP,CUP_hi_pc,NAT_hi_es,NAT,NAT_lo_es,LIB_hi_pc,LIB,LIB_lo_pc,DSA_hi_es,DSA,DSA_lo_es,PRG
