respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27
20501,STY_1,STY_2,SD_1,SD_2,STY_3,SD_3,REF_3,REF_1,REF_2,LIB_1,NAT_2,CON_2,CON_1,PRG_1,CON_3,PRG_2,CTR_1,NAT_1,LIB_2,DSA_3,CTR_2,NAT_3,PRG_3,DSA_1,LIB_3,CTR_3,DSA_2
20502,STY_1,STY_2,DSA_1,DSA_2,DSA_3,STY_3,SD_3,SD_1,SD_2,REF_2,REF_1,REF_3,PRG_3,NAT_1,NAT_2,NAT_3,CON_3,LIB_1,CTR_1,PRG_1,LIB_2,CTR_2,CTR_3,CON_1,CON_2,LIB_3,PRG_2
20503,DSA_2,STY_3,STY_1,DSA_1,STY_2,DSA_3,SD_1,SD_2,SD_3,REF_1,REF_2,REF_3,CON_3,PRG_3,NAT_1,NAT_2,CTR_1,LIB_2,CTR_2,CON_1,PRG_1,NAT_3,LIB_1,LIB_3,CON_2,CTR_3,PRG_2
20504,CON_3,CON_1,CTR_1,CTR_2,CTR_3,CON_2,REF_2,NAT_3,REF_1,NAT_1,NAT_2,STY_1,REF_3,STY_2,STY_3,SD_1,SD_2,SD_3,LIB_3,DSA_3,PRG_2,DSA_1,PRG_1,LIB_1,PRG_3,DSA_2,LIB_2
20505,DSA_2,DSA_1,DSA_3,SD_1,SD_2,SD_3,STY_2,STY_1,STY_3,NAT_2,CTR_3,PRG_3,REF_2,CON_1,NAT_1,LIB_1,REF_1,NAT_3,CTR_1,CTR_2,PRG_1,LIB_2,REF_3,PRG_2,LIB_3,CON_2,CON_3
20506,CTR_1,SD_1,CTR_2,SD_2,CTR_3,CON_3,SD_3,LIB_1,CON_1,LIB_2,CON_2,LIB_3,STY_2,REF_3,REF_1,STY_1,STY_3,REF_2,DSA_2,PRG_3,NAT_1,PRG_1,PRG_2,NAT_2,DSA_1,DSA_3,NAT_3
20507,LIB_2,LIB_1,PRG_1,LIB_3,DSA_1,DSA_2,PRG_2,PRG_3,DSA_3,SD_2,SD_1,SD_3,STY_1,STY_2,STY_3,CTR_1,CTR_2,CTR_3,REF_3,NAT_1,REF_1,REF_2,NAT_2,NAT_3,CON_3,CON_1,CON_2
20508,DSA_3,DSA_1,STY_1,DSA_2,STY_2,STY_3,SD_1,SD_2,SD_3,REF_2,REF_1,REF_3,PRG_1,NAT_2,CTR_1,LIB_2,PRG_2,CTR_2,NAT_1,NAT_3,CON_3,CTR_3,CON_1,LIB_1,PRG_3,LIB_3,CON_2
20509,CON_1,CON_2,CON_3,REF_3,REF_1,STY_1,SD_3,REF_2,STY_2,SD_1,SD_2,STY_3,CTR_2,PRG_1,LIB_2,NAT_1,DSA_3,PRG_2,NAT_2,LIB_1,CTR_1,DSA_1,NAT_3,LIB_3,DSA_2,PRG_3,CTR_3
20510,STY_2,REF_3,STY_1,REF_1,REF_2,SD_1,STY_3,SD_2,SD_3,CTR_2,CTR_1,CON_3,CON_1,LIB_1,NAT_2,CTR_3,NAT_1,CON_2,DSA_1,DSA_2,LIB_2,PRG_2,NAT_3,PRG_1,PRG_3,LIB_3,DSA_3
20511,PRG_3,PRG_1,LIB_3,LIB_1,LIB_2,PRG_2,DSA_2,DSA_1,DSA_3,SD_3,SD_1,SD_2,CTR_3,STY_1,CTR_1,CTR_2,STY_2,STY_3,REF_1,REF_2,REF_3,CON_3,CON_1,NAT_2,CON_2,NAT_1,NAT_3
20512,STY_3,REF_2,STY_1,STY_2,REF_1,REF_3,CON_1,CON_2,CON_3,SD_3,SD_1,SD_2,DSA_3,CTR_3,NAT_3,CTR_1,PRG_2,PRG_1,CTR_2,LIB_1,DSA_1,PRG_3,NAT_1,LIB_2,NAT_2,LIB_3,DSA_2
20513,SD_2,SD_1,SD_3,STY_1,STY_2,STY_3,CON_1,LIB_3,REF_2,CON_2,REF_1,REF_3,CON_3,LIB_1,DSA_3,LIB_2,PRG_1,PRG_2,PRG_3,DSA_1,DSA_2,CTR_3,CTR_1,CTR_2,NAT_1,NAT_2,NAT_3
20514,SD_1,CTR_1,CTR_2,SD_2,STY_2,REF_3,REF_1,STY_1,STY_3,REF_2,SD_3,CTR_3,CON_2,CON_1,LIB_3,CON_3,LIB_1,LIB_2,DSA_1,NAT_2,PRG_3,DSA_2,DSA_3,NAT_1,PRG_1,PRG_2,NAT_3
20515,STY_1,STY_2,STY_3,SD_1,SD_2,SD_3,REF_1,REF_2,REF_3,DSA_1,CTR_3,DSA_2,DSA_3,NAT_1,CON_2,CTR_1,LIB_2,PRG_2,LIB_1,CON_1,NAT_2,NAT_3,PRG_1,LIB_3,CTR_2,PRG_3,CON_3
20516,NAT_1,NAT_2,NAT_3,CON_1,REF_3,REF_1,REF_2,CON_2,CON_3,STY_1,STY_2,STY_3,PRG_2,LIB_3,CTR_3,SD_2,DSA_3,LIB_1,PRG_1,CTR_1,DSA_1,SD_1,CTR_2,SD_3,PRG_3,LIB_2,DSA_2
20517,SD_1,SD_2,STY_1,STY_2,STY_3,SD_3,REF_3,REF_1,REF_2,CTR_2,CTR_1,CTR_3,CON_1,CON_2,CON_3,NAT_1,NAT_2,LIB_1,PRG_1,LIB_2,PRG_2,NAT_3,PRG_3,LIB_3,DSA_1,DSA_2,DSA_3
20518,SD_2,SD_1,SD_3,LIB_2,STY_1,LIB_1,STY_2,STY_3,LIB_3,PRG_1,CTR_1,PRG_2,REF_1,PRG_3,REF_2,REF_3,CTR_2,CTR_3,DSA_3,CON_1,CON_2,CON_3,DSA_1,DSA_2,NAT_2,NAT_1,NAT_3
20519,NAT_3,NAT_1,REF_2,NAT_2,REF_1,REF_3,CON_3,CON_1,CON_2,STY_1,STY_2,STY_3,LIB_3,SD_1,SD_2,PRG_2,PRG_1,DSA_2,CTR_3,CTR_1,LIB_1,LIB_2,PRG_3,CTR_2,DSA_1,DSA_3,SD_3
20520,CTR_1,CON_1,CON_2,REF_2,SD_2,SD_1,CTR_2,REF_1,CON_3,SD_3,REF_3,CTR_3,STY_2,STY_1,STY_3,LIB_1,LIB_2,LIB_3,DSA_1,DSA_2,PRG_3,NAT_1,PRG_1,NAT_2,DSA_3,PRG_2,NAT_3
20521,LIB_2,PRG_2,PRG_1,LIB_1,PRG_3,SD_3,LIB_3,SD_1,DSA_2,SD_2,STY_2,CTR_2,DSA_1,STY_1,DSA_3,CTR_1,STY_3,CTR_3,REF_1,REF_2,REF_3,NAT_3,NAT_1,CON_3,CON_1,NAT_2,CON_2
20522,CON_2,CTR_3,CON_1,CTR_1,CTR_2,CON_3,REF_3,REF_1,STY_2,STY_1,REF_2,STY_3,NAT_1,NAT_2,NAT_3,SD_3,SD_1,DSA_1,SD_2,PRG_1,LIB_3,PRG_2,DSA_2,LIB_1,PRG_3,DSA_3,LIB_2
20523,CTR_1,CTR_2,CTR_3,CON_2,REF_1,CON_1,REF_2,SD_2,CON_3,REF_3,STY_1,STY_2,SD_1,SD_3,STY_3,PRG_1,NAT_2,LIB_2,NAT_1,DSA_2,DSA_1,LIB_1,LIB_3,NAT_3,PRG_2,DSA_3,PRG_3
20524,SD_2,SD_1,SD_3,STY_2,STY_1,LIB_1,STY_3,LIB_2,LIB_3,CON_2,CON_1,REF_1,REF_2,CON_3,REF_3,CTR_1,CTR_2,CTR_3,PRG_2,PRG_1,PRG_3,DSA_2,NAT_2,NAT_1,DSA_1,DSA_3,NAT_3
20525,REF_2,CTR_1,REF_1,CTR_2,REF_3,STY_1,CTR_3,STY_2,STY_3,SD_2,SD_1,SD_3,CON_2,CON_1,CON_3,PRG_1,LIB_1,DSA_3,NAT_2,PRG_2,LIB_2,NAT_1,LIB_3,DSA_1,DSA_2,NAT_3,PRG_3
20526,REF_3,NAT_1,REF_1,CON_2,REF_2,CON_1,NAT_2,NAT_3,CON_3,STY_2,STY_1,STY_3,SD_1,SD_2,SD_3,LIB_1,CTR_2,DSA_1,PRG_1,CTR_1,LIB_2,DSA_2,PRG_2,CTR_3,LIB_3,DSA_3,PRG_3
20527,DSA_1,LIB_1,LIB_2,DSA_2,DSA_3,LIB_3,SD_1,SD_2,SD_3,CTR_3,CTR_1,PRG_1,PRG_2,STY_3,STY_1,STY_2,PRG_3,CTR_2,CON_2,REF_1,REF_2,NAT_1,NAT_2,REF_3,CON_1,CON_3,NAT_3
20528,DSA_2,DSA_1,DSA_3,SD_1,SD_2,SD_3,STY_3,STY_1,STY_2,LIB_3,LIB_1,LIB_2,PRG_2,PRG_1,PRG_3,CON_2,REF_2,REF_1,CON_1,CTR_2,NAT_2,NAT_1,CTR_1,NAT_3,REF_3,CON_3,CTR_3
20529,LIB_3,LIB_1,SD_1,PRG_1,CTR_3,STY_2,LIB_2,SD_2,SD_3,PRG_2,PRG_3,STY_1,CTR_1,STY_3,CTR_2,DSA_1,DSA_2,DSA_3,REF_2,REF_1,REF_3,NAT_1,CON_2,CON_1,NAT_2,CON_3,NAT_3
20530,NAT_3,NAT_1,NAT_2,CON_1,REF_2,CON_2,REF_1,CON_3,REF_3,STY_3,STY_1,CTR_3,STY_2,CTR_1,CTR_2,DSA_2,PRG_3,PRG_1,DSA_1,PRG_2,SD_1,LIB_1,LIB_2,LIB_3,DSA_3,SD_2,SD_3
20531,PRG_2,SD_2,LIB_2,LIB_1,PRG_1,PRG_3,SD_1,LIB_3,SD_3,DSA_3,STY_2,DSA_1,STY_1,DSA_2,STY_3,CTR_1,CTR_2,CTR_3,REF_3,REF_1,REF_2,CON_3,NAT_1,NAT_2,CON_1,CON_2,NAT_3
20532,SD_1,SD_2,CTR_1,LIB_3,SD_3,CTR_2,LIB_1,LIB_2,CTR_3,STY_2,REF_1,STY_1,REF_2,STY_3,REF_3,PRG_3,PRG_1,CON_1,PRG_2,CON_2,NAT_3,CON_3,DSA_3,NAT_1,DSA_1,DSA_2,NAT_2
20533,STY_1,STY_2,STY_3,CON_3,REF_1,CON_1,CTR_1,CTR_2,REF_2,CTR_3,REF_3,CON_2,SD_1,SD_2,SD_3,LIB_1,DSA_2,LIB_2,NAT_3,NAT_1,PRG_3,LIB_3,PRG_1,NAT_2,DSA_1,PRG_2,DSA_3
20534,NAT_1,NAT_2,CON_3,NAT_3,CON_1,CON_2,CTR_1,REF_3,REF_1,CTR_2,REF_2,CTR_3,STY_2,STY_1,STY_3,PRG_2,LIB_1,DSA_1,DSA_2,SD_1,PRG_1,SD_2,LIB_2,LIB_3,DSA_3,SD_3,PRG_3
20535,SD_3,SD_1,SD_2,DSA_2,DSA_1,STY_2,DSA_3,STY_1,STY_3,LIB_1,LIB_2,REF_1,LIB_3,REF_2,REF_3,CTR_2,CTR_1,CTR_3,PRG_3,PRG_1,PRG_2,CON_2,CON_1,NAT_2,CON_3,NAT_1,NAT_3
20536,SD_3,SD_1,SD_2,STY_1,STY_2,STY_3,REF_3,LIB_1,LIB_2,LIB_3,REF_1,REF_2,CTR_2,CTR_1,CTR_3,DSA_2,DSA_1,DSA_3,PRG_1,NAT_1,PRG_2,PRG_3,CON_1,CON_2,CON_3,NAT_2,NAT_3
20537,REF_2,STY_1,STY_2,SD_2,SD_1,REF_1,SD_3,STY_3,REF_3,CTR_2,CTR_1,CTR_3,CON_1,CON_2,CON_3,LIB_3,LIB_1,DSA_3,LIB_2,DSA_1,PRG_1,NAT_1,PRG_2,DSA_2,NAT_2,PRG_3,NAT_3
20538,STY_2,STY_1,STY_3,REF_3,SD_3,SD_1,REF_1,REF_2,SD_2,CTR_2,CTR_1,CTR_3,NAT_3,PRG_2,LIB_3,CON_1,PRG_1,LIB_1,DSA_3,CON_2,LIB_2,PRG_3,NAT_1,DSA_1,CON_3,NAT_2,DSA_2
20539,STY_1,STY_2,STY_3,SD_2,SD_1,REF_2,SD_3,REF_1,REF_3,CON_1,CON_2,CON_3,PRG_1,LIB_2,DSA_2,NAT_3,CTR_2,LIB_1,PRG_2,CTR_1,DSA_1,NAT_1,NAT_2,CTR_3,DSA_3,PRG_3,LIB_3
20540,SD_1,STY_1,STY_2,SD_2,SD_3,DSA_1,STY_3,LIB_3,DSA_2,DSA_3,PRG_2,PRG_1,LIB_1,LIB_2,PRG_3,CTR_3,CTR_1,CTR_2,REF_1,CON_1,REF_2,REF_3,NAT_1,NAT_2,NAT_3,CON_2,CON_3
20541,CON_1,REF_1,CON_2,CON_3,STY_1,REF_2,STY_2,STY_3,REF_3,LIB_1,SD_2,LIB_2,DSA_1,SD_1,PRG_3,DSA_2,LIB_3,CTR_2,CTR_1,CTR_3,NAT_2,SD_3,PRG_1,DSA_3,NAT_1,NAT_3,PRG_2
20542,STY_1,CON_1,CON_2,CON_3,REF_2,STY_2,STY_3,REF_1,SD_1,REF_3,SD_2,SD_3,DSA_2,CTR_3,DSA_1,PRG_3,LIB_1,CTR_1,CTR_2,LIB_2,NAT_3,NAT_1,DSA_3,NAT_2,PRG_1,PRG_2,LIB_3
20543,LIB_3,SD_1,LIB_1,STY_3,CTR_1,CTR_2,STY_1,STY_2,LIB_2,SD_2,CTR_3,SD_3,REF_3,REF_1,REF_2,DSA_3,DSA_1,DSA_2,NAT_3,NAT_1,CON_3,CON_1,PRG_1,CON_2,NAT_2,PRG_2,PRG_3
20544,STY_2,CON_1,CON_2,REF_3,STY_1,STY_3,CON_3,SD_2,REF_1,SD_1,REF_2,SD_3,PRG_3,CTR_3,DSA_2,PRG_1,CTR_1,LIB_3,LIB_1,NAT_3,DSA_1,LIB_2,CTR_2,DSA_3,PRG_2,NAT_1,NAT_2
20545,LIB_2,CON_1,SD_2,LIB_1,CTR_1,CON_2,CTR_2,CTR_3,SD_1,SD_3,LIB_3,STY_1,CON_3,STY_2,STY_3,REF_2,REF_1,REF_3,PRG_2,NAT_2,DSA_1,DSA_2,PRG_1,NAT_1,NAT_3,DSA_3,PRG_3
20546,CTR_2,CTR_1,CTR_3,REF_2,STY_3,REF_1,STY_1,REF_3,CON_1,CON_2,STY_2,CON_3,NAT_1,NAT_2,NAT_3,PRG_3,LIB_2,DSA_3,PRG_1,LIB_1,SD_3,DSA_1,LIB_3,PRG_2,DSA_2,SD_1,SD_2
20547,SD_1,SD_2,SD_3,STY_2,STY_1,STY_3,DSA_2,LIB_3,DSA_1,DSA_3,LIB_1,LIB_2,REF_1,REF_2,REF_3,CTR_2,CTR_1,CTR_3,PRG_1,PRG_2,PRG_3,NAT_1,NAT_2,CON_3,NAT_3,CON_1,CON_2
20548,SD_3,CTR_3,CTR_1,CTR_2,SD_1,SD_2,REF_1,STY_1,STY_2,STY_3,REF_2,LIB_3,REF_3,LIB_1,LIB_2,CON_2,CON_1,CON_3,PRG_1,PRG_2,DSA_3,NAT_2,DSA_1,DSA_2,PRG_3,NAT_1,NAT_3
20549,CON_2,CON_1,CON_3,STY_1,REF_3,STY_2,SD_1,SD_2,SD_3,STY_3,REF_1,REF_2,DSA_3,NAT_1,LIB_1,CTR_1,NAT_2,NAT_3,DSA_1,CTR_2,DSA_2,LIB_2,PRG_1,PRG_2,CTR_3,PRG_3,LIB_3
20550,SD_3,SD_1,LIB_3,SD_2,LIB_1,LIB_2,STY_1,STY_2,STY_3,CTR_2,CTR_1,CTR_3,DSA_2,DSA_1,DSA_3,REF_1,REF_2,REF_3,CON_2,NAT_2,NAT_1,NAT_3,PRG_2,PRG_1,CON_1,PRG_3,CON_3
20551,CTR_2,SD_1,CTR_1,CTR_3,STY_1,STY_2,LIB_1,STY_3,LIB_2,SD_2,SD_3,LIB_3,REF_3,REF_1,REF_2,CON_3,CON_1,CON_2,PRG_2,NAT_1,PRG_1,NAT_2,DSA_1,PRG_3,DSA_2,NAT_3,DSA_3
20552,STY_2,STY_1,STY_3,SD_1,SD_2,REF_1,REF_2,REF_3,SD_3,CTR_1,CTR_2,CTR_3,NAT_3,PRG_3,LIB_1,CON_2,DSA_3,CON_1,PRG_1,CON_3,PRG_2,DSA_1,LIB_2,DSA_2,LIB_3,NAT_1,NAT_2
20553,NAT_1,NAT_2,CON_1,NAT_3,CON_2,CON_3,REF_2,REF_1,REF_3,CTR_2,CTR_1,CTR_3,STY_2,STY_1,STY_3,PRG_2,DSA_3,SD_3,LIB_2,DSA_1,LIB_1,SD_1,PRG_1,PRG_3,DSA_2,LIB_3,SD_2
20554,CTR_1,LIB_2,CTR_2,SD_2,SD_1,LIB_1,STY_1,LIB_3,SD_3,CTR_3,STY_2,STY_3,REF_2,REF_1,REF_3,CON_3,CON_1,CON_2,DSA_3,NAT_2,PRG_1,DSA_1,PRG_2,DSA_2,NAT_1,NAT_3,PRG_3
20555,DSA_3,DSA_1,DSA_2,SD_2,SD_1,STY_3,SD_3,STY_1,STY_2,LIB_2,LIB_1,LIB_3,PRG_2,PRG_1,PRG_3,CTR_2,CTR_1,CTR_3,CON_1,REF_2,NAT_2,REF_1,REF_3,CON_2,NAT_1,CON_3,NAT_3
20556,CON_1,CON_2,REF_1,CON_3,REF_2,STY_1,STY_2,REF_3,STY_3,CTR_2,CTR_1,CTR_3,SD_1,NAT_2,NAT_1,SD_2,NAT_3,SD_3,DSA_3,PRG_3,LIB_1,DSA_1,LIB_2,DSA_2,PRG_1,LIB_3,PRG_2
20557,SD_3,SD_1,CTR_2,STY_1,STY_2,CTR_1,SD_2,CTR_3,LIB_1,LIB_2,REF_1,LIB_3,STY_3,REF_2,REF_3,CON_1,CON_2,CON_3,DSA_2,DSA_1,PRG_2,DSA_3,NAT_2,PRG_1,NAT_1,PRG_3,NAT_3
20558,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,DSA_3,DSA_1,STY_3,DSA_2,STY_1,STY_2,CTR_2,CTR_1,CTR_3,REF_1,REF_2,REF_3,PRG_2,NAT_3,PRG_1,CON_2,NAT_1,PRG_3,CON_1,NAT_2,CON_3
20559,SD_2,CON_1,STY_1,SD_1,LIB_1,CON_2,LIB_2,STY_2,SD_3,LIB_3,CON_3,REF_1,STY_3,CTR_3,REF_2,CTR_1,CTR_2,REF_3,DSA_3,DSA_1,NAT_3,PRG_1,DSA_2,NAT_1,PRG_2,PRG_3,NAT_2
20560,DSA_3,DSA_1,DSA_2,SD_3,SD_1,STY_3,SD_2,STY_1,STY_2,LIB_1,LIB_2,LIB_3,CTR_1,CTR_2,PRG_2,CON_1,CTR_3,REF_1,NAT_3,PRG_1,PRG_3,REF_2,NAT_1,CON_2,REF_3,NAT_2,CON_3
20561,CTR_1,CTR_2,SD_3,CTR_3,SD_1,STY_1,REF_1,STY_2,STY_3,SD_2,REF_2,REF_3,CON_1,CON_2,CON_3,LIB_2,LIB_1,LIB_3,DSA_2,NAT_2,DSA_1,NAT_1,DSA_3,PRG_1,PRG_2,NAT_3,PRG_3
20562,STY_1,SD_2,SD_1,SD_3,STY_2,CTR_1,CTR_2,STY_3,CTR_3,LIB_1,LIB_2,LIB_3,REF_2,REF_1,REF_3,DSA_2,DSA_1,PRG_1,NAT_3,CON_3,NAT_1,PRG_2,CON_1,PRG_3,CON_2,DSA_3,NAT_2
20563,NAT_1,CTR_3,CON_1,NAT_2,NAT_3,CON_2,CON_3,CTR_1,CTR_2,REF_1,REF_2,REF_3,STY_1,STY_2,STY_3,LIB_1,LIB_2,PRG_3,DSA_1,SD_1,SD_2,LIB_3,DSA_2,PRG_1,SD_3,DSA_3,PRG_2
20564,CTR_3,CTR_1,CON_1,STY_1,STY_2,CON_2,CTR_2,CON_3,STY_3,REF_1,SD_2,REF_2,SD_1,SD_3,REF_3,LIB_3,LIB_1,LIB_2,DSA_2,NAT_1,DSA_1,DSA_3,PRG_2,NAT_2,PRG_1,NAT_3,PRG_3
20565,CTR_2,CTR_1,LIB_2,SD_2,SD_1,CTR_3,CON_1,SD_3,LIB_1,CON_2,LIB_3,STY_2,CON_3,STY_1,REF_2,REF_1,STY_3,REF_3,NAT_3,DSA_1,NAT_1,DSA_2,PRG_2,NAT_2,PRG_1,DSA_3,PRG_3
20566,NAT_1,CON_3,REF_1,CON_1,CON_2,REF_2,REF_3,NAT_2,NAT_3,STY_1,STY_2,STY_3,SD_3,SD_1,SD_2,PRG_3,CTR_1,DSA_1,LIB_3,PRG_1,CTR_2,LIB_1,PRG_2,CTR_3,DSA_2,LIB_2,DSA_3
20567,CTR_3,CTR_1,SD_1,SD_2,SD_3,LIB_1,LIB_2,STY_3,LIB_3,CTR_2,STY_1,STY_2,CON_1,CON_2,REF_1,REF_2,CON_3,REF_3,PRG_3,PRG_1,NAT_1,DSA_1,NAT_2,DSA_2,PRG_2,DSA_3,NAT_3
20568,STY_1,STY_2,SD_2,STY_3,SD_1,REF_3,REF_1,REF_2,SD_3,CON_1,CON_2,CON_3,DSA_1,LIB_2,PRG_1,NAT_3,CTR_3,DSA_2,PRG_2,NAT_1,NAT_2,LIB_1,DSA_3,LIB_3,CTR_1,CTR_2,PRG_3
20569,SD_2,SD_1,SD_3,STY_2,STY_1,REF_3,REF_1,REF_2,STY_3,CTR_1,CTR_2,CTR_3,LIB_3,LIB_1,LIB_2,DSA_2,CON_3,CON_1,CON_2,DSA_1,PRG_3,PRG_1,NAT_3,NAT_1,DSA_3,PRG_2,NAT_2
20570,SD_1,SD_2,LIB_2,SD_3,LIB_1,CTR_1,LIB_3,STY_1,CTR_2,CTR_3,STY_2,STY_3,REF_1,REF_2,REF_3,DSA_3,DSA_1,DSA_2,CON_3,PRG_1,CON_1,CON_2,NAT_1,NAT_2,NAT_3,PRG_2,PRG_3
20571,CON_2,CON_1,CON_3,CTR_1,REF_3,CTR_2,CTR_3,STY_2,REF_1,REF_2,STY_1,STY_3,NAT_1,NAT_2,NAT_3,SD_2,SD_1,SD_3,LIB_3,PRG_2,LIB_1,PRG_1,PRG_3,DSA_2,LIB_2,DSA_1,DSA_3
20572,NAT_3,NAT_1,NAT_2,CON_3,CON_1,REF_1,CON_2,REF_2,REF_3,STY_1,STY_2,STY_3,CTR_1,SD_3,SD_1,CTR_2,PRG_3,CTR_3,DSA_2,PRG_1,LIB_1,SD_2,DSA_1,DSA_3,LIB_2,LIB_3,PRG_2
20573,REF_3,REF_1,REF_2,STY_2,CON_3,STY_1,STY_3,CON_1,CON_2,SD_2,CTR_2,NAT_3,SD_1,LIB_1,SD_3,LIB_2,DSA_3,PRG_1,PRG_2,PRG_3,CTR_1,DSA_1,LIB_3,NAT_1,NAT_2,CTR_3,DSA_2
20574,LIB_3,LIB_1,LIB_2,SD_2,SD_1,CTR_3,CTR_1,SD_3,CTR_2,STY_2,STY_1,DSA_1,STY_3,DSA_2,DSA_3,REF_1,REF_2,REF_3,PRG_3,PRG_1,PRG_2,CON_1,NAT_3,NAT_1,NAT_2,CON_2,CON_3
20575,LIB_2,LIB_1,LIB_3,SD_2,DSA_1,SD_1,SD_3,DSA_2,PRG_2,DSA_3,STY_1,PRG_1,STY_2,PRG_3,STY_3,CTR_1,CTR_2,CTR_3,REF_3,REF_1,REF_2,NAT_2,NAT_1,CON_1,CON_2,NAT_3,CON_3
20576,CTR_2,CTR_1,SD_1,CON_3,LIB_3,CTR_3,SD_2,LIB_1,CON_1,SD_3,CON_2,STY_2,LIB_2,STY_1,STY_3,REF_2,REF_1,REF_3,DSA_1,NAT_3,NAT_1,DSA_2,NAT_2,DSA_3,PRG_1,PRG_2,PRG_3
20577,PRG_1,PRG_2,PRG_3,LIB_2,LIB_1,DSA_1,LIB_3,SD_1,SD_2,SD_3,DSA_2,DSA_3,STY_2,CTR_3,CTR_1,STY_1,STY_3,CTR_2,CON_3,REF_1,NAT_3,REF_2,NAT_1,CON_1,NAT_2,CON_2,REF_3
20578,REF_3,STY_1,REF_1,STY_2,REF_2,STY_3,CTR_2,CTR_1,CTR_3,LIB_2,SD_1,SD_2,SD_3,LIB_1,NAT_2,LIB_3,CON_1,PRG_3,DSA_3,DSA_1,CON_2,DSA_2,PRG_1,NAT_1,CON_3,NAT_3,PRG_2
20579,SD_2,SD_1,SD_3,STY_3,STY_1,STY_2,REF_1,REF_2,REF_3,CTR_1,CTR_2,CTR_3,LIB_1,LIB_2,LIB_3,PRG_3,NAT_1,PRG_1,DSA_2,CON_1,DSA_1,DSA_3,NAT_2,PRG_2,CON_2,CON_3,NAT_3
20580,SD_2,STY_2,SD_1,STY_1,LIB_1,SD_3,LIB_2,STY_3,LIB_3,DSA_1,DSA_2,CTR_3,DSA_3,CTR_1,CTR_2,REF_2,REF_1,REF_3,NAT_3,PRG_2,NAT_1,CON_2,PRG_1,CON_1,PRG_3,NAT_2,CON_3
20581,SD_1,STY_3,STY_1,SD_2,STY_2,SD_3,REF_2,REF_1,REF_3,CTR_1,CTR_2,CTR_3,NAT_1,CON_2,DSA_1,PRG_3,PRG_1,DSA_2,LIB_1,DSA_3,CON_1,PRG_2,LIB_2,NAT_2,LIB_3,NAT_3,CON_3
20582,PRG_2,PRG_1,PRG_3,DSA_1,DSA_2,DSA_3,LIB_2,LIB_1,SD_2,SD_1,LIB_3,SD_3,STY_1,STY_2,STY_3,CTR_3,CTR_1,CTR_2,REF_3,CON_2,REF_1,NAT_1,REF_2,CON_1,NAT_2,CON_3,NAT_3
20583,PRG_3,PRG_1,SD_3,DSA_2,DSA_1,DSA_3,PRG_2,SD_1,SD_2,LIB_1,LIB_2,STY_2,LIB_3,STY_1,STY_3,CTR_1,CTR_2,CTR_3,REF_1,REF_2,REF_3,NAT_1,CON_3,NAT_2,CON_1,NAT_3,CON_2
20584,CON_1,CTR_2,CON_2,CON_3,CTR_1,CTR_3,STY_1,STY_2,REF_2,REF_1,STY_3,REF_3,SD_1,SD_2,SD_3,LIB_1,LIB_2,LIB_3,NAT_2,NAT_1,NAT_3,DSA_3,PRG_3,DSA_1,PRG_1,DSA_2,PRG_2
20585,SD_3,LIB_2,SD_1,SD_2,LIB_1,LIB_3,CTR_3,STY_2,CTR_1,STY_1,STY_3,CTR_2,REF_1,REF_2,REF_3,DSA_2,DSA_1,DSA_3,PRG_2,CON_3,NAT_2,CON_1,CON_2,PRG_1,PRG_3,NAT_1,NAT_3
20586,LIB_2,LIB_1,LIB_3,SD_3,SD_1,CTR_2,SD_2,CTR_1,CTR_3,STY_1,STY_2,STY_3,REF_1,REF_2,REF_3,DSA_1,PRG_3,PRG_1,PRG_2,DSA_2,DSA_3,CON_3,CON_1,CON_2,NAT_1,NAT_2,NAT_3
20587,CON_3,SD_2,SD_1,STY_2,SD_3,CON_1,CON_2,STY_1,STY_3,REF_1,REF_2,REF_3,DSA_3,PRG_3,NAT_1,DSA_1,LIB_2,LIB_1,LIB_3,CTR_2,NAT_2,CTR_1,PRG_1,CTR_3,NAT_3,PRG_2,DSA_2
20588,STY_1,CON_1,REF_1,REF_2,CON_2,SD_1,SD_2,SD_3,REF_3,STY_2,STY_3,CON_3,CTR_3,CTR_1,CTR_2,LIB_2,NAT_2,DSA_2,NAT_1,PRG_2,LIB_1,LIB_3,DSA_1,DSA_3,NAT_3,PRG_1,PRG_3
20589,CON_2,CON_1,CON_3,SD_1,SD_2,STY_3,REF_2,STY_1,SD_3,STY_2,REF_1,REF_3,PRG_1,CTR_3,CTR_1,CTR_2,DSA_2,NAT_2,LIB_2,PRG_2,NAT_1,LIB_1,LIB_3,NAT_3,DSA_1,DSA_3,PRG_3
20590,SD_2,DSA_3,STY_1,STY_2,SD_1,SD_3,STY_3,DSA_1,DSA_2,REF_2,REF_1,REF_3,CON_3,NAT_3,CTR_1,CON_1,LIB_2,PRG_1,NAT_1,NAT_2,LIB_1,PRG_2,LIB_3,CON_2,CTR_2,PRG_3,CTR_3
