,caseid,countyfips,cd119
17903,1882752740.0,24011,1
17904,1873025884.0,17031,9
17905,1880403086.0,29031,8
17906,1880443622.0,06089,1
17907,1882745182.0,01089,5
17908,1880403640.0,12115,17
17909,1880411160.0,29183,3
17910,1881745894.0,50025,1
17911,1878881682.0,06065,25
17912,1880409600.0,04005,2
17913,1882737606.0,19197,4
17914,1878645098.0,21195,5
17915,1878880392.0,37001,9
17916,1882424902.0,45045,4
17917,1880436118.0,47065,3
17918,1882419148.0,17043,7
17919,1882757886.0,37119,12
17920,1880401936.0,25017,3
17921,1882433522.0,34025,6
17922,1882433544.0,13223,14
17923,1880413292.0,32031,2
17924,1882706486.0,39155,14
17925,1880443522.0,46081,1
17926,1878878818.0,06037,32
17927,1872862242.0,37145,4
17928,1878460062.0,53029,2
17929,1882789632.0,48355,27
17930,1881923490.0,42127,8
17931,1882758248.0,36085,11
17932,1882486216.0,27137,8
17933,1880444290.0,32003,3
17934,1880402392.0,17201,16
17935,1878878134.0,04013,5
17936,1878457884.0,41051,3
17937,1878878292.0,42003,17
17938,1878880220.0,01007,6
17939,1878879848.0,51047,7
17940,1870931594.0,42065,15
17941,1880404598.0,28149,4
17942,1870932056.0,45063,2
17943,1882417628.0,32003,1
17944,1878646472.0,55025,2
17945,1882565718.0,34007,1
17946,1882415684.0,06037,30
17947,1881126882.0,12039,2
17948,1881633326.0,04001,2
17949,1880444192.0,48027,11
17950,1882776234.0,42045,5
17951,1882702476.0,06037,34
17952,1882626054.0,29165,6
17953,1882726398.0,12083,6
17954,1881517026.0,36047,8
17955,1880404612.0,22103,1
17956,1882773596.0,36081,7
17957,1880434808.0,08123,8
17958,1882802676.0,29099,8
17959,1882757842.0,13121,6
17960,1878459366.0,39099,6
17961,1880807696.0,33011,1
17962,1880401034.0,42095,7
17963,1882741104.0,39049,3
17964,1880405738.0,01121,3
17965,1881605200.0,32003,1
17966,1880443114.0,48303,19
17967,1882802148.0,39085,14
17968,1882431830.0,22033,6
17969,1880403628.0,47065,3
17970,1882430268.0,36061,10
17971,1882416066.0,13135,4
17972,1880444008.0,41017,5
17973,1881476328.0,12083,3
17974,1882703236.0,42101,3
17975,1882432136.0,26099,10
17976,1882814674.0,45003,2
17977,1878643670.0,41067,6
17978,1882421118.0,24033,4
17979,1882433554.0,12103,13
17980,1880411940.0,12086,27
17981,1880405426.0,36029,23
17982,1880435170.0,06073,48
17983,1882801290.0,37119,12
17984,1882433824.0,48439,24
17985,1880412266.0,42129,14
17986,1882413504.0,13027,8
17987,1882757156.0,10003,1
17988,1878645944.0,21067,6
17989,1882421178.0,51041,4
17990,1880404452.0,39035,7
17991,1882730258.0,19193,4
17992,1882432172.0,20169,1
17993,1882825330.0,32003,3
17994,1882431792.0,06065,39
17995,1880443902.0,47079,8
17996,1880404182.0,53067,10
17997,1882433792.0,53033,7
17998,1882431668.0,28033,1
17999,1880404850.0,39055,14
18000,1882808432.0,01017,3
18001,1882429734.0,06059,46
18002,1882425114.0,08059,6
18003,1882432038.0,39149,15
18004,1882829194.0,49035,2
18005,1882792386.0,35005,3
18006,1882433300.0,13117,7
18007,1882807422.0,36059,4
18008,1882429894.0,48201,29
18009,1882426516.0,37119,14
18010,1882829608.0,34041,7
18011,1880401180.0,27103,1
18012,1882433918.0,20173,4
18013,1882829206.0,48085,3
18014,1881304952.0,27169,1
18015,1882830174.0,55131,5
18016,1880405096.0,39161,5
18017,1882428346.0,22117,5
18018,1882426020.0,06107,21
18019,1882424426.0,06037,30
18020,1882426544.0,13089,4
18021,1882425712.0,41051,3
18022,1882807802.0,19103,1
18023,1882433386.0,48113,30
18024,1882830486.0,36081,3
18025,1882423640.0,48201,29
18026,1882425756.0,37107,1
18027,1882830062.0,41067,1
18028,1882775536.0,10003,1
18029,1878645330.0,12105,18
18030,1882425336.0,22065,5
18031,1881359614.0,26147,9
18032,1882425164.0,22057,3
18033,1880412964.0,36103,2
18034,1882838542.0,34013,11
18035,1873027308.0,12101,12
18036,1879793216.0,15003,1
18037,1882426566.0,06037,42
18038,1882425490.0,54081,1
18039,1882829462.0,39035,11
18040,1882424694.0,55109,7
18041,1882829276.0,42091,4
18042,1880403286.0,51161,9
18043,1882829680.0,26049,8
18044,1882423260.0,06013,8
18045,1882850166.0,08063,4
18046,1881633466.0,06073,49
18047,1882424916.0,48113,30
18048,1882426668.0,26043,1
18049,1881632270.0,42069,8
18050,1880404702.0,42039,16
18051,1882829886.0,06073,48
18052,1881747800.0,42079,8
18053,1882431192.0,24031,8
18054,1882858064.0,48491,31
18055,1882423766.0,06071,33
18056,1882425450.0,36061,13
18057,1882426458.0,32003,4
18058,1878879596.0,29013,4
18059,1882431092.0,48215,34
18060,1882430828.0,13215,2
18061,1870930024.0,09013,2
18062,1880402790.0,39029,6
18063,1880403648.0,25027,1
18064,1880411918.0,21221,1
18065,1880411810.0,12061,8
18066,1878879856.0,42033,15
18067,1880444416.0,06079,24
18068,1882419436.0,12057,14
18069,1878647070.0,29019,4
18070,1878459350.0,54003,2
18071,1880413354.0,27103,1
18072,1882426786.0,06071,40
18073,1882721882.0,47157,9
18074,1880426114.0,12057,15
18075,1882426314.0,06059,38
18076,1880409252.0,36103,1
18077,1882426154.0,39095,9
18078,1880410892.0,13147,10
18079,1882858518.0,26049,8
18080,1880443162.0,12011,23
18081,1880413468.0,15003,1
18082,1882429310.0,36061,12
18083,1880412662.0,39099,6
18084,1882121070.0,06079,24
18085,1878643802.0,17031,7
18086,1882102306.0,17093,14
18087,1882855490.0,04013,3
18088,1882426926.0,48201,9
18089,1878645052.0,06037,37
18090,1882150702.0,48321,22
18091,1882424222.0,36085,11
18092,1882423524.0,39095,9
18093,1882431890.0,49011,2
18094,1880435336.0,21111,3
18095,1880444258.0,06075,11
18096,1882424234.0,51700,3
18097,1880443850.0,48029,23
18098,1878643980.0,05143,3
18099,1882429010.0,34031,9
18100,1881914366.0,20015,4
18101,1882888648.0,12057,16
18102,1881243892.0,06037,32
18103,1882431952.0,48453,37
18104,1882415252.0,04027,7
18105,1882893910.0,18141,2
18106,1882432290.0,48029,21
18107,1882431160.0,48309,17
18108,1878648476.0,55055,5
18109,1882880542.0,55109,7
18110,1880404152.0,28047,4
18111,1882425670.0,06085,19
18112,1882426942.0,18143,9
18113,1882423842.0,26099,10
18114,1882424830.0,26125,6
18115,1880402046.0,30081,1
18116,1880403310.0,42019,16
18117,1879793940.0,04021,5
18118,1880427330.0,06037,44
18119,1882807808.0,55079,4
18120,1878878404.0,25017,2
18121,1880436194.0,39061,1
18122,1882102086.0,12005,2
18123,1878456542.0,06075,11
18124,1880405926.0,45003,2
18125,1880413386.0,13187,7
18126,1882424796.0,48141,16
18127,1880405588.0,42003,17
18128,1882541486.0,22071,2
18129,1880411802.0,39081,6
18130,1882434178.0,06037,29
18131,1880400288.0,48061,34
18132,1881918892.0,40041,2
18133,1882433904.0,48141,16
18134,1882897830.0,36059,4
18135,1882424060.0,06037,38
18136,1880443424.0,42091,4
18137,1881986970.0,06001,14
18138,1880054976.0,13189,12
18139,1882421998.0,42089,8
18140,1882426086.0,06073,51
18141,1877954816.0,35001,1
18142,1882421248.0,13051,1
18143,1882426174.0,12095,11
18144,1882802296.0,51117,5
18145,1882428330.0,48141,16
18146,1882429710.0,53033,7
18147,1880443636.0,13063,13
18148,1880443714.0,53053,6
18149,1880088220.0,10005,1
18150,1881368804.0,48201,8
18151,1882898618.0,13153,8
18152,1880402078.0,06001,12
18153,1882433734.0,06037,43
18154,1882901580.0,24005,2
18155,1881612818.0,51199,1
18156,1880443966.0,12099,20
18157,1882424660.0,13177,2
18158,1882102966.0,39035,7
18159,1882900960.0,36029,26
18160,1881750128.0,06095,8
18161,1882432258.0,30111,2
18162,1881099822.0,20055,1
18163,1882876884.0,22005,2
18164,1882423678.0,06073,52
18165,1882894358.0,12086,24
18166,1882424770.0,24003,3
18167,1882426700.0,47073,1
18168,1880916936.0,55105,1
18169,1880401240.0,26125,11
18170,1882428484.0,48201,36
18171,1880443034.0,20091,3
18172,1882431314.0,12086,24
18173,1878878312.0,17029,15
18174,1880412660.0,08123,8
18175,1880017562.0,37133,5
18176,1882898840.0,29189,2
18177,1880403018.0,36119,17
18178,1880407292.0,37071,14
18179,1880412056.0,53001,5
18180,1882900462.0,48183,1
18181,1882433182.0,06067,3
18182,1882762892.0,48113,30
18183,1882105100.0,17197,14
18184,1882424938.0,36081,5
18185,1882439626.0,51740,3
18186,1880410252.0,13135,4
18187,1882425862.0,48439,33
18188,1881635922.0,06071,23
18189,1880426996.0,55101,1
18190,1882205150.0,12069,6
18191,1882898754.0,32005,2
18192,1882439650.0,30111,2
18193,1882441598.0,17097,5
18194,1882441446.0,46013,1
18195,1880444054.0,48027,31
18196,1880433334.0,17043,11
18197,1882908278.0,17031,3
18198,1882431298.0,27141,6
18199,1868260166.0,49015,3
18200,1878646012.0,09003,5
18201,1882423916.0,09003,1
18202,1882429906.0,55131,5
18203,1882435700.0,01051,6
18204,1882437178.0,34007,1
18205,1880413028.0,36059,3
18206,1880444162.0,48121,26
18207,1880409830.0,25027,2
18208,1882421884.0,42101,3
18209,1882430124.0,48029,20
18210,1882423584.0,24045,1
18211,1882929156.0,13277,8
18212,1882900980.0,18097,7
18213,1878880534.0,54067,1
18214,1873028972.0,12057,14
18215,1882441266.0,42045,5
18216,1882421058.0,17031,7
18217,1882429468.0,24510,7
18218,1882432312.0,24033,4
18219,1882428524.0,06019,21
18220,1882424496.0,17031,1
18221,1882430684.0,12011,25
18222,1882428076.0,17031,9
18223,1882432904.0,39137,5
18224,1882526646.0,26059,5
18225,1882722184.0,36081,5
18226,1881633316.0,26125,11
18227,1880408048.0,42117,15
18228,1882722306.0,32003,4
18229,1882725148.0,17031,6
18230,1882726450.0,18081,6
18231,1882429458.0,48027,11
18232,1880409708.0,12005,2
18233,1882754572.0,06067,7
18234,1882437906.0,24033,5
18235,1882849054.0,25017,4
18236,1882758914.0,51700,3
18237,1880409306.0,16001,2
18238,1882436604.0,17031,1
18239,1882222590.0,36005,15
18240,1882945420.0,39153,13
18241,1882430016.0,17031,1
18242,1882855150.0,18057,5
18243,1879951176.0,13223,14
18244,1882425548.0,24005,2
18245,1882439160.0,42067,13
18246,1880409494.0,42133,10
18247,1882929298.0,36047,10
18248,1880409262.0,48491,17
18249,1880407874.0,12001,3
18250,1882424448.0,21021,1
18251,1882438292.0,12071,17
18252,1882441218.0,42107,9
18253,1882438600.0,48141,16
18254,1882428132.0,26099,10
18255,1882427388.0,36081,5
18256,1880408200.0,55079,4
18257,1882929754.0,24005,2
18258,1882442974.0,06001,14
18259,1882423354.0,06037,29
18260,1880433234.0,26139,4
18261,1880401286.0,55075,8
18262,1880428022.0,17197,14
18263,1880443706.0,55101,1
18264,1882969796.0,42107,9
18265,1882436214.0,13135,4
18266,1880435310.0,25027,2
18267,1882413836.0,40109,5
18268,1882438446.0,36061,12
18269,1882436772.0,24031,8
18270,1882441880.0,05007,3
18271,1882208754.0,25027,2
18272,1882435904.0,40143,1
18273,1882425838.0,12057,14
18274,1882426204.0,12083,6
18275,1882150452.0,18049,2
18276,1882439410.0,28089,3
18277,1880443818.0,17097,5
18278,1880443270.0,51003,5
18279,1880411796.0,48309,17
18280,1882996586.0,13187,7
18281,1882964058.0,41067,1
18282,1878880806.0,38035,1
18283,1882422594.0,04013,8
18284,1882965822.0,32003,4
18285,1882985144.0,48215,15
18286,1882424666.0,12069,11
18287,1882426918.0,55087,6
18288,1882428668.0,34039,8
18289,1882984424.0,40139,3
18290,1882995938.0,39151,6
18291,1882424600.0,22015,4
18292,1882423206.0,13185,8
18293,1880429540.0,39049,3
18294,1882421372.0,17031,1
18295,1882426990.0,37117,1
18296,1882442670.0,28119,2
18297,1880401586.0,18141,2
18298,1883000028.0,45035,6
18299,1882423862.0,12105,18
18300,1882995982.0,26081,3
18301,1878644970.0,31179,3
18302,1882440460.0,17031,1
18303,1882426634.0,48029,20
18304,1882221868.0,27053,5
18305,1882420972.0,17031,5
18306,1880409292.0,35051,2
18307,1882438136.0,25025,7
18308,1882439492.0,18109,4
18309,1880428166.0,39153,13
18310,1880412368.0,18033,3
18311,1880401792.0,17097,10
18312,1882436806.0,42045,5
18313,1882428580.0,37183,2
18314,1881685216.0,47179,1
18315,1882443832.0,06053,18
18316,1882996698.0,55079,1
18317,1880413120.0,12127,6
18318,1882996372.0,16069,1
18319,1882426692.0,24005,2
18320,1882438120.0,42069,8
18321,1882437904.0,39035,11
18322,1882996748.0,01073,7
18323,1883015080.0,48157,22
18324,1882427780.0,16001,2
18325,1883010618.0,51139,6
18326,1878457608.0,24005,3
18327,1882426332.0,08041,5
18328,1882166070.0,02020,1
18329,1882996576.0,34007,1
18330,1883014966.0,27053,3
18331,1882436576.0,17089,11
18332,1882168140.0,19113,2
18333,1878644544.0,37085,13
18334,1883019586.0,53033,7
18335,1880443516.0,47175,6
18336,1881714772.0,27053,5
18337,1882804110.0,48453,37
18338,1882436720.0,15003,1
18339,1880443142.0,35061,1
18340,1883019730.0,42089,8
18341,1882424886.0,36119,16
18342,1880409428.0,42039,16
18343,1882438624.0,51087,4
18344,1881746372.0,16001,1
18345,1882419836.0,45079,6
18346,1880412216.0,12103,13
18347,1881913656.0,06037,29
18348,1882424150.0,34017,8
18349,1873027754.0,36005,15
18350,1880425706.0,22051,2
18351,1880412152.0,39139,4
18352,1882873048.0,54081,1
18353,1882421448.0,01077,4
18354,1882432318.0,36081,14
18355,1882427044.0,36047,7
18356,1882438130.0,29510,1
18357,1882423268.0,12031,4
18358,1882429082.0,13121,5
18359,1882431324.0,36061,12
18360,1882430648.0,06107,21
18361,1882430762.0,06071,23
18362,1882429176.0,12105,9
18363,1882440498.0,55079,4
18364,1882424680.0,37119,12
18365,1882429208.0,42043,10
18366,1882424782.0,36005,14
18367,1882413878.0,26125,12
18368,1882436118.0,34013,10
18369,1878881338.0,06071,23
18370,1878154810.0,17031,5
18371,1880444020.0,48029,28
18372,1882439080.0,48113,30
18373,1882425148.0,24510,7
18374,1882423366.0,48201,29
18375,1882438110.0,55039,6
18376,1882434100.0,39025,2
18377,1883053394.0,47019,1
18378,1880402636.0,40079,2
18379,1878879776.0,42101,2
18380,1882441836.0,04027,9
18381,1883054452.0,12083,3
18382,1882438648.0,35013,2
18383,1882673642.0,25017,6
18384,1880443450.0,41047,6
18385,1882996380.0,06075,11
18386,1882423194.0,06047,13
18387,1883051820.0,48027,31
18388,1880402524.0,06047,13
18389,1880401574.0,41005,5
18390,1882429590.0,55127,1
18391,1882440744.0,28047,4
18392,1882428162.0,12099,22
18393,1883055400.0,39153,13
18394,1880412628.0,29051,3
18395,1882434162.0,08001,8
18396,1882429430.0,06037,29
18397,1876091866.0,48085,13
18398,1880404374.0,09001,4
18399,1882439538.0,48453,35
18400,1880443320.0,27131,2
18401,1880413620.0,53053,10
18402,1878880662.0,15009,2
18403,1883068672.0,51159,1
18404,1880443998.0,13059,10
18405,1883040692.0,29047,6
18406,1882423958.0,12011,24
18407,1883076456.0,36103,1
18408,1882424372.0,51131,2
18409,1883058998.0,39061,8
18410,1882423562.0,34005,3
18411,1882415504.0,36061,10
18412,1882384526.0,06095,8
18413,1882431334.0,21089,4
18414,1880404680.0,45007,3
18415,1882436698.0,06079,24
18416,1882433772.0,13121,5
18417,1882436616.0,06001,14
18418,1882435688.0,51710,3
18419,1880443316.0,39025,2
18420,1883077456.0,12043,18
18421,1878878820.0,45007,3
18422,1881532112.0,17031,6
18423,1873030916.0,32003,1
18424,1872862838.0,39035,11
18425,1882434102.0,12099,21
18426,1883077956.0,12095,10
18427,1880411350.0,47059,1
18428,1882423430.0,06087,18
18429,1870928732.0,45013,1
18430,1882438806.0,08031,1
18431,1882432930.0,06071,35
18432,1880404464.0,08005,6
18433,1880407224.0,08041,5
18434,1882425630.0,06059,45
18435,1878440132.0,13089,4
18436,1882436618.0,41051,3
18437,1882432328.0,04019,7
18438,1882428396.0,53033,9
18439,1882442318.0,06031,22
18440,1878881164.0,17113,16
18441,1878879496.0,13073,12
18442,1883082370.0,18099,2
18443,1878647738.0,06083,24
18444,1880017410.0,22059,5
18445,1870933358.0,01073,7
18446,1882435556.0,48061,34
18447,1883095742.0,13013,10
18448,1870930368.0,37169,5
18449,1882435768.0,06071,35
18450,1883100414.0,37115,11
18451,1882436482.0,22047,2
18452,1883106136.0,19193,4
18453,1882414032.0,51810,2
18454,1880410060.0,24005,2
18455,1870930232.0,34025,3
18456,1880403986.0,17031,3
18457,1880409190.0,51670,4
18458,1882424646.0,48201,29
18459,1882431248.0,13245,12
18460,1878880952.0,37063,4
18461,1882435954.0,48215,34
18462,1881716786.0,53047,4
18463,1882441352.0,04019,7
18464,1882428916.0,42101,3
18465,1882430212.0,39053,2
18466,1882425644.0,36047,9
18467,1882430004.0,42101,3
18468,1882431788.0,19153,3
18469,1882425958.0,37183,2
18470,1882430088.0,32003,1
18471,1870929370.0,01053,1
18472,1870930082.0,10003,1
18473,1882437848.0,26163,6
18474,1882433074.0,12127,7
18475,1882427848.0,29510,1
18476,1872863250.0,17203,16
18477,1883095870.0,06103,1
18478,1880400960.0,17031,7
18479,1882426892.0,39153,13
18480,1880406364.0,48309,17
18481,1882436634.0,48029,28
18482,1882431958.0,25017,5
18483,1882437704.0,06067,6
18484,1880399958.0,08001,8
18485,1882438700.0,48029,21
18486,1880408458.0,12015,17
18487,1870928542.0,41051,1
18488,1883125612.0,53061,1
18489,1883128754.0,06065,25
18490,1882433390.0,05007,3
18491,1882425072.0,06071,33
18492,1882443060.0,12117,7
18493,1882443068.0,06071,35
18494,1882426560.0,17031,4
18495,1880411798.0,08123,8
18496,1883101704.0,48439,33
18497,1882426320.0,36055,25
18498,1881634018.0,20155,1
18499,1883130136.0,01117,6
18500,1882433646.0,32003,4
18501,1880402032.0,48085,3
18502,1882423700.0,21017,6
18503,1880411146.0,42003,17
18504,1882422348.0,36059,4
18505,1882425694.0,13317,10
18506,1878645470.0,47075,8
18507,1878878796.0,42017,1
18508,1880403576.0,06001,12
18509,1882435916.0,37133,3
18510,1870928678.0,06073,50
18511,1878882048.0,47037,7
18512,1883162770.0,13121,5
18513,1883153984.0,29099,3
18514,1882425486.0,05007,3
18515,1882424256.0,26163,13
18516,1880410860.0,41013,2
18517,1883133596.0,39007,14
18518,1883129000.0,18109,4
18519,1882436996.0,48201,29
18520,1882440416.0,36047,7
18521,1880444358.0,06067,6
18522,1879567400.0,18097,7
18523,1883162012.0,18113,3
18524,1870934286.0,54031,2
18525,1881842886.0,18105,9
18526,1882424566.0,39113,10
18527,1882431580.0,51710,3
18528,1882430502.0,48141,23
18529,1883147634.0,29189,1
18530,1881563568.0,39069,5
18531,1882442554.0,32003,1
18532,1881747926.0,41051,3
18533,1882428588.0,39039,9
18534,1873030434.0,05123,1
18535,1883163790.0,05019,4
18536,1882422740.0,12099,22
18537,1882430080.0,34023,6
18538,1883163988.0,45091,5
18539,1883163978.0,28045,4
18540,1882420738.0,55133,5
18541,1880409868.0,25017,3
18542,1883179970.0,06107,20
18543,1879592496.0,40073,5
18544,1883165832.0,04015,9
18545,1873030294.0,17043,11
18546,1870930670.0,15009,2
18547,1883163956.0,17031,1
18548,1878456740.0,13089,5
18549,1883137772.0,27053,5
18550,1878907190.0,22103,1
18551,1881984330.0,48339,8
18552,1878644278.0,54081,1
18553,1882443524.0,41005,3
18554,1881472782.0,45063,2
18555,1878881980.0,51700,3
18556,1882424454.0,36047,7
18557,1880443994.0,26057,2
18558,1880412512.0,12097,9
18559,1883200312.0,55087,8
18560,1880408722.0,11001,1
18561,1882438818.0,17043,3
18562,1872861230.0,42021,13
18563,1874412762.0,08014,7
18564,1880404492.0,39151,13
18565,1880410492.0,37119,8
18566,1878644552.0,42021,13
18567,1880426412.0,49011,2
18568,1882436744.0,02090,1
18569,1880435340.0,25015,1
18570,1882431490.0,41027,3
18571,1882440724.0,17195,17
18572,1882439832.0,48113,5
18573,1882422402.0,48215,15
18574,1882416098.0,36005,14
18575,1882440128.0,18109,4
18576,1882441790.0,17031,7
18577,1882431254.0,39049,15
18578,1880410318.0,39013,6
18579,1883201042.0,28067,4
18580,1878879120.0,17031,1
18581,1878647570.0,54003,2
18582,1870932086.0,01053,1
18583,1882439684.0,20015,4
18584,1883111800.0,53053,10
18585,1881746270.0,41047,6
18586,1882439914.0,48157,9
18587,1880409730.0,37157,5
18588,1878880664.0,51107,10
18589,1880443170.0,31153,2
18590,1881717636.0,55009,8
18591,1880433848.0,51810,2
18592,1882572764.0,42007,17
18593,1882973422.0,34025,6
18594,1882436264.0,39035,11
18595,1882426262.0,26163,12
18596,1882435418.0,04013,5
18597,1880411400.0,20091,3
18598,1882424444.0,48029,28
18599,1883219926.0,39049,3
18600,1883219952.0,23005,1
18601,1878880874.0,16077,2
18602,1883215728.0,12011,20
18603,1882431664.0,48139,6
18604,1878880750.0,48491,31
18605,1882438482.0,04013,5
18606,1882102300.0,23019,2
18607,1882438172.0,13127,1
18608,1881564898.0,15007,2
18609,1881614624.0,40071,3
18610,1880442926.0,41067,1
18611,1883201504.0,53063,5
18612,1882424276.0,39061,8
18613,1882440680.0,36081,6
18614,1883162776.0,36103,1
18615,1880401456.0,21235,5
18616,1883220410.0,48339,2
18617,1881613126.0,53053,10
18618,1883220630.0,55111,2
